nombre_modulo,programa,no_clase,salon,fecha_inicio,fecha_fin,dia,hora_inicio,hora_fin
Etapa de Operación de la Empresa,Maestría en Derecho de la Empresa,1271,SF_6-4,2023-11-14,2023-11-14,Martes,16:00:00 ,22:00:00 
Etapa de Transf. de la Empresa,Maestría en Derecho de la Empresa,1003,SF_6-4,2023-11-21,2023-12-19,Martes,15:00:00 ,22:00:00 
Etapa de Transf. de la Empresa,Maestría en Derecho de la Empresa,1003,SF_6-4,2024-01-09,2024-02-06,Martes,14:00:00 ,22:00:00 
Etapa de Transf. de la Empresa,Maestría en Derecho de la Empresa,1003,SF_6-4,2024-02-13,2024-02-27,Martes,14:00:00 ,22:00:00 
Etapa de Transf. de la Empresa,Maestría en Derecho de la Empresa,1003,SF_6-4,2024-03-05,2024-03-05,Martes,14:00:00 ,22:00:00 
Seminario de Toma de Decisione,Maestría en Derecho de la Empresa,1274,SF_6-4,2023-03-07,2023-03-14,Martes,13:00:00 ,16:00:00 
Seminario de Toma de Decisione,Maestría en Derecho de la Empresa,1274,SF_6-4,2023-03-21,2023-03-28,Martes,13:00:00 ,15:00:00 
Seminario de Toma de Decisione,Maestría en Derecho de la Empresa,1274,SF_6-4,2023-04-18,2023-04-18,Martes,13:00:00 ,15:00:00 
Seminario de Toma de Decisione,Maestría en Derecho de la Empresa,1274,SF_6-4,2023-04-20,2023-04-20,Jueves,13:00:00 ,15:00:00 
Seminario de Toma de Decisione,Maestría en Derecho de la Empresa,1274,SF_6-4,2023-04-25,2023-06-27,Martes,13:00:00 ,15:00:00 
Seminario de Toma de Decisione,Maestría en Derecho de la Empresa,1274,SF_6-4,2023-07-04,2023-07-18,Martes,13:00:00 ,14:00:00 
Seminario de Toma de Decisione,Maestría en Derecho de la Empresa,1274,SF_6-4,2023-07-25,2023-11-07,Martes,13:00:00 ,15:00:00 
Seminario de Toma de Decisione,Maestría en Derecho de la Empresa,1274,SF_6-4,2023-11-14,2023-11-14,Martes,13:00:00 ,16:00:00 
Seminario de Toma de Decisione,Maestría en Derecho de la Empresa,1274,SF_6-4,2023-11-21,2023-12-19,Martes,13:00:00 ,15:00:00 
Seminario de Toma de Decisione,Maestría en Derecho de la Empresa,1274,SF_6-4,2024-01-09,2024-02-06,Martes,13:00:00 ,14:00:00 
Seminario de Toma de Decisione,Maestría en Derecho de la Empresa,1274,SF_6-4,2024-02-13,2024-03-05,Martes,13:00:00 ,15:00:00 
Seminario de Toma de Decisione,Maestría en Derecho de la Empresa,1274,SF_6-4,2024-03-06,2024-03-06,Miércoles,13:00:00 ,16:00:00 
Empresa y Familia,Maestría en Derecho de la Empresa,1005,SF_6-4,2024-03-06,2024-03-06,Miércoles,16:00:00 ,22:00:00 
